timestamp,open,high,low,close,volume,utc,hora,lagna_long,lagna_sign,lagna_nakshatra,lagna_house,moon_long,moon_sign,nakshatra,moon_house,lagna_house_change_5m,moon_house_change_5m,solar_arc,prog_lagna_long,prog_lagna_house,lunar_return,rahu_long,ketu_long,node_hits_lagna,sun_long,sun_cusp_cross,sun_sign,sun_nakshatra,moon_cusp_cross,moon_nakshatra,mercury_long,mercury_cusp_cross,mercury_sign,mercury_nakshatra,venus_long,venus_cusp_cross,venus_sign,venus_nakshatra,mars_long,mars_cusp_cross,mars_sign,mars_nakshatra,jupiter_long,jupiter_cusp_cross,jupiter_sign,jupiter_nakshatra,saturn_long,saturn_cusp_cross,saturn_sign,saturn_nakshatra,uranus_long,uranus_cusp_cross,uranus_sign,uranus_nakshatra,neptune_long,neptune_cusp_cross,neptune_sign,neptune_nakshatra,pluto_long,pluto_cusp_cross,pluto_sign,pluto_nakshatra,any_cusp_cross
2023-08-23 20:20:00-04:00,369.51,372.5,369.293,372.31,1086964,2023-08-24 00:20:00+00:00,Sun,323.9393506270827,Aquarius,Purva Bhadrapada,10,211.76747681312375,Scorpio,Vishakha,6,True,False,161.3613592466626,199.9838592466626,1,False,3.7611729557902436,183.76117295579024,False,126.6148075402323,False,Leo,Magha,False,Vishakha,147.85051647250071,False,Leo,Uttara Phalguni,110.62149816309181,False,Cancer,Ashlesha,153.73552724876242,False,Virgo,Uttara Phalguni,21.36092259490973,False,Aries,Bharani,310.0872744440838,False,Aquarius,Shatabhisha,29.064396659151377,False,Aries,Krittika,332.9700249644887,False,Pisces,Purva Bhadrapada,274.39446447821626,False,Capricorn,Uttara Ashadha,False
2023-08-24 12:00:00-04:00,373.62,374.64,369.386,373.05,160997,2023-08-24 16:00:00+00:00,Moon,194.3756529557926,Libra,Swati,6,220.32353747601965,Scorpio,Anuradha,7,True,True,161.3613592466626,199.9838592466626,1,False,3.7266058864832985,183.7266058864833,False,127.24402399840753,False,Leo,Magha,False,Anuradha,147.81910838268286,False,Leo,Uttara Phalguni,110.34964743074718,False,Cancer,Ashlesha,154.1522524113066,False,Virgo,Uttara Phalguni,21.384985780232526,False,Aries,Bharani,310.03795759596045,False,Aquarius,Shatabhisha,29.06699289740365,False,Aries,Krittika,332.95432256299637,False,Pisces,Purva Bhadrapada,274.38197456562466,False,Capricorn,Uttara Ashadha,False
2023-09-07 12:15:00-04:00,371.82,375.021,371.6,371.6,51499,2023-09-07 16:15:00+00:00,Moon,208.11119369960375,Libra,Vishakha,6,59.42872477693375,Taurus,Mrigashirsha,1,False,True,174.89610485318087,213.51860485318088,7,False,2.9847009681135432,182.98470096811354,False,140.7899354621954,False,Leo,Purva Phalguni,False,Mrigashirsha,138.45848835351075,False,Leo,Purva Phalguni,108.45658506005276,False,Cancer,Ashlesha,163.1679191809237,False,Virgo,Hasta,21.565990729626137,False,Aries,Bharani,308.98665606595205,True,Aquarius,Shatabhisha,29.037071830037043,False,Aries,Krittika,332.59477257687865,False,Pisces,Purva Bhadrapada,274.1451204940517,False,Capricorn,Uttara Ashadha,True
2023-09-12 19:00:00-04:00,372.96,376.9517,372.74,372.76,1730418,2023-09-12 23:00:00+00:00,Moon,323.3553256206583,Aquarius,Purva Bhadrapada,10,122.88914904636562,Leo,Magha,3,True,True,179.75447914775597,218.37697914775597,9,False,2.7050386680291467,182.70503866802915,False,145.92250837199694,False,Leo,Purva Phalguni,False,Magha,134.6388706882479,False,Leo,Purva Phalguni,109.67171850925169,False,Cancer,Ashlesha,166.60456581914642,False,Virgo,Hasta,21.464474669130546,False,Aries,Bharani,308.60680246807607,True,Aquarius,Shatabhisha,28.98379537447346,False,Aries,Krittika,332.45130237944267,False,Pisces,Purva Bhadrapada,274.0734901413527,False,Capricorn,Uttara Ashadha,True
2023-09-21 12:00:00-04:00,361.34,364.813,360.7,360.7,248606,2023-09-21 16:00:00+00:00,Moon,216.03209596195268,Scorpio,Anuradha,6,230.1087746586041,Scorpio,Jyeshtha,7,True,True,188.53256367727886,227.15506367727886,1,False,2.243899254083317,182.24389925408332,False,154.41749903570192,False,Virgo,Uttara Phalguni,False,Jyeshtha,136.6170689892,False,Leo,Purva Phalguni,113.51569996658571,False,Cancer,Ashlesha,172.31792785808452,False,Virgo,Hasta,21.09451710010594,False,Aries,Bharani,308.02185482992775,False,Aquarius,Shatabhisha,28.84722605501775,False,Aries,Krittika,332.21088311180216,False,Pisces,Purva Bhadrapada,273.97955802945023,False,Capricorn,Uttara Ashadha,False
2023-09-26 12:00:00-04:00,358.3,359.879,356.53,358.5,69509,2023-09-26 16:00:00+00:00,Saturn,219.96433835449153,Scorpio,Anuradha,7,300.8310324230549,Aquarius,Dhanishta,9,True,True,193.42623291569586,232.04873291569587,3,False,1.9791302125833,181.9791302125833,False,159.3115542433009,False,Virgo,Uttara Phalguni,False,Dhanishta,142.42981292508716,False,Leo,Purva Phalguni,116.55370911950982,False,Cancer,Ashlesha,175.62424438345323,False,Virgo,Chitra,20.773123748037285,False,Aries,Bharani,307.7174905892609,False,Aquarius,Shatabhisha,28.74317057579158,False,Aries,Krittika,332.07344776527947,False,Pisces,Purva Bhadrapada,273.94057039240334,False,Capricorn,Uttara Ashadha,False
2023-09-28 20:15:00-04:00,358.21,358.4,354.2467,358.4,235617,2023-09-29 00:15:00+00:00,Saturn,20.052253893572527,Aries,Bharani,12,335.9764997798928,Pisces,Uttara Bhadrapada,10,True,True,196.36814408094807,234.99064408094807,4,False,1.8550197243802131,181.8550197243802,False,161.6097178837473,False,Virgo,Hasta,False,Uttara Bhadrapada,145.92258323951214,False,Leo,Purva Phalguni,118.14957955347501,False,Cancer,Ashlesha,177.18041356136868,False,Virgo,Chitra,20.596475129016106,False,Aries,Bharani,307.58400260419785,False,Aquarius,Shatabhisha,28.688169758299594,False,Aries,Krittika,332.0095029023882,False,Pisces,Purva Bhadrapada,273.92603001875625,False,Capricorn,Uttara Ashadha,False
2023-10-02 12:00:00-04:00,358.9784,361.69,358.101,358.18,134240,2023-10-02 16:00:00+00:00,Venus,224.74009608271837,Scorpio,Anuradha,7,28.622475126776223,Aries,Krittika,12,True,True,199.3151242897243,237.9376242897243,6,False,1.6614073627832795,181.66140736278328,False,165.20100921523172,False,Virgo,Hasta,False,Krittika,151.94174825175153,False,Virgo,Uttara Phalguni,120.83189423782304,False,Leo,Magha,179.6166142854386,False,Virgo,Chitra,20.289537011415753,False,Aries,Bharani,307.3887122014833,False,Aquarius,Shatabhisha,28.59495930912331,False,Aries,Krittika,331.91093285070616,False,Pisces,Purva Bhadrapada,273.9083829593026,False,Capricorn,Uttara Ashadha,False
2023-10-03 12:00:00-04:00,359.23,362.3104,358.91,359.04,118837,2023-10-03 16:00:00+00:00,Saturn,225.5435287581126,Scorpio,Anuradha,7,42.08920286718366,Taurus,Rohini,1,False,True,200.29870049660533,238.92120049660534,6,False,1.6084535544833898,181.6084535544834,False,166.1846922686962,False,Virgo,Hasta,False,Rohini,153.6637211168544,False,Virgo,Uttara Phalguni,121.60317461723415,False,Leo,Magha,180.28483258531446,False,Libra,Chitra,20.19919534115511,False,Aries,Bharani,307.33821765109326,False,Aquarius,Shatabhisha,28.56796987669089,False,Aries,Krittika,331.88430779777326,False,Pisces,Purva Bhadrapada,273.9046685534234,False,Capricorn,Uttara Ashadha,False
2023-10-04 12:00:00-04:00,355.22,355.77,351.96,355.6,131431,2023-10-04 16:00:00+00:00,Sun,226.34937640030358,Scorpio,Anuradha,7,55.137544823701546,Taurus,Mrigashirsha,1,False,False,201.2829194154538,239.9054194154538,6,False,1.5554997461832727,181.55549974618327,False,167.16901851532666,False,Virgo,Hasta,False,Mrigashirsha,155.4054935745477,False,Virgo,Uttara Phalguni,122.38953490243622,False,Leo,Magha,180.95388095966845,False,Libra,Chitra,20.106194003958436,False,Aries,Bharani,307.28902035580825,False,Aquarius,Shatabhisha,28.54035024055724,False,Aries,Krittika,331.8578404768229,False,Pisces,Purva Bhadrapada,273.9014318255851,False,Capricorn,Uttara Ashadha,False
2023-10-06 12:30:00-04:00,359.08,359.08,354.2,354.3,1750673,2023-10-06 16:30:00+00:00,Mars,234.2570308064728,Scorpio,Jyeshtha,7,80.4279184671788,Gemini,Punarvasu,2,False,True,203.25328607181817,241.87578607181817,7,False,1.448488925243737,181.44848892524374,False,169.16013917087787,False,Virgo,Hasta,False,Punarvasu,158.96439290161717,True,Virgo,Uttara Phalguni,124.02240703196378,False,Leo,Magha,182.3084471982798,False,Libra,Chitra,19.910334486196355,False,Aries,Bharani,307.1936405923652,False,Aquarius,Shatabhisha,28.482628186745465,False,Aries,Krittika,331.80485377687376,False,Pisces,Purva Bhadrapada,273.89633458006995,False,Capricorn,Uttara Ashadha,True
2023-10-20 19:05:00-04:00,355.945,359.2708,355.43,355.44,423847,2023-10-20 23:05:00+00:00,Mars,25.751795117647994,Aries,Bharani,12,258.03149540549333,Sagittarius,Purva Ashadha,8,True,True,217.113878076575,255.736378076575,1,False,0.6926100852392665,180.69261008523927,False,183.29492170467998,False,Libra,Chitra,False,Purva Ashadha,183.793443325096,False,Libra,Chitra,136.91519669698386,False,Leo,Purva Phalguni,191.97260558766922,False,Libra,Swati,18.271227452766446,False,Aries,Bharani,306.6887598749523,False,Aquarius,Shatabhisha,28.009780878503136,False,Aries,Krittika,331.4561354510611,False,Pisces,Purva Bhadrapada,273.9159878024977,False,Capricorn,Uttara Ashadha,False
2023-10-20 19:10:00-04:00,355.44,359.2554,355.24,355.62,542394,2023-10-20 23:10:00+00:00,Mars,27.42156469832988,Aries,Krittika,12,258.0792295470423,Sagittarius,Purva Ashadha,8,False,False,217.113878076575,255.736378076575,1,False,0.6924262178492882,180.6924262178493,False,183.2983735436911,False,Libra,Chitra,False,Purva Ashadha,183.79926214355262,False,Libra,Chitra,136.91857134807287,False,Leo,Purva Phalguni,191.97497669516065,False,Libra,Swati,18.270785598840476,False,Aries,Bharani,306.6886759229151,False,Aquarius,Shatabhisha,28.00965408955844,False,Aries,Krittika,331.456057702532,False,Pisces,Purva Bhadrapada,273.91600480230835,False,Capricorn,Uttara Ashadha,False
2023-10-23 12:00:00-04:00,353.04,355.74,351.48,352.87,105391,2023-10-23 16:00:00+00:00,Venus,242.29103922252278,Sagittarius,Mula,7,296.0671392476226,Capricorn,Dhanishta,9,True,True,220.09769606822576,258.72019606822573,2,False,0.5493773884833217,180.54937738848332,False,185.98558345183272,False,Libra,Chitra,False,Dhanishta,188.28873715221937,True,Libra,Swati,139.57295722470073,False,Leo,Purva Phalguni,193.82255229958474,False,Libra,Swati,17.922539154404937,False,Aries,Bharani,306.62933178777746,False,Aquarius,Dhanishta,27.909540666803608,False,Aries,Krittika,331.396753760639,False,Pisces,Purva Bhadrapada,273.93096829409166,False,Capricorn,Uttara Ashadha,True
2023-10-24 20:00:00-04:00,358.98,361.6,358.15,359.02,980824,2023-10-25 00:00:00+00:00,Jupiter,47.14657376299351,Taurus,Rohini,1,315.3358291179194,Aquarius,Shatabhisha,10,True,True,222.08917624151502,260.711676241515,2,False,0.47877231075005966,180.47877231075006,False,187.31313430800415,False,Libra,Swati,False,Shatabhisha,190.4776320557307,False,Libra,Swati,140.903544784582,False,Leo,Purva Phalguni,194.73655334097205,False,Libra,Swati,17.747693647069156,False,Aries,Bharani,306.60445425114665,False,Aquarius,Dhanishta,27.859087079019872,False,Aries,Krittika,331.3683702792618,False,Pisces,Purva Bhadrapada,273.9396132067569,False,Capricorn,Uttara Ashadha,False
2023-10-25 12:00:00-04:00,357.52,359.399,356.1,357.54,98321,2023-10-25 16:00:00+00:00,Sun,244.06226315286114,Sagittarius,Mula,7,325.04358992660525,Aquarius,Purva Bhadrapada,10,True,False,222.08917624151502,260.711676241515,3,False,0.44346977188331493,180.44346977188331,False,187.97721631130517,False,Libra,Swati,False,Purva Bhadrapada,191.56562137109566,False,Libra,Swati,141.57368982126587,False,Leo,Purva Phalguni,195.1940749824423,False,Libra,Swati,17.65964054773955,False,Aries,Bharani,306.59311837998825,False,Aquarius,Dhanishta,27.833620109977296,False,Aries,Krittika,331.35440787674486,False,Pisces,Purva Bhadrapada,273.944247211066,False,Capricorn,Uttara Ashadha,False
2023-10-26 12:00:00-04:00,347.01,350.602,345.26,347.08,118308,2023-10-26 16:00:00+00:00,Moon,244.95647859593788,Sagittarius,Mula,7,339.62949457447604,Pisces,Uttara Bhadrapada,11,False,True,223.08561690589065,261.7081169058906,3,False,0.39051596358331153,180.3905159635833,False,188.9737378631008,True,Libra,Swati,False,Uttara Bhadrapada,193.18975433003322,False,Libra,Swati,142.58481524109425,False,Leo,Purva Phalguni,195.8810199830493,False,Libra,Swati,17.52686037631596,False,Aries,Bharani,306.5775050551477,False,Aquarius,Dhanishta,27.795138854362605,False,Aries,Krittika,331.33376368331716,False,Pisces,Purva Bhadrapada,273.95159265753955,False,Capricorn,Uttara Ashadha,True
2023-10-27 12:00:00-04:00,346.5985,347.24,343.917,345.67,166729,2023-10-27 16:00:00+00:00,Mars,245.8567148859628,Sagittarius,Mula,7,354.16049916623257,Pisces,Revati,11,False,False,224.0825534998376,262.7050534998376,4,False,0.33756215528330813,180.3375621552833,False,189.97075966516047,False,Libra,Swati,False,Revati,194.80472069472285,False,Libra,Swati,143.60287169051452,False,Leo,Purva Phalguni,196.56877575975926,False,Libra,Swati,17.39333462783891,False,Aries,Bharani,306.5635747459425,False,Aquarius,Dhanishta,27.756343396771726,False,Aries,Krittika,331.3134944161484,False,Pisces,Purva Bhadrapada,273.9594189844552,False,Capricorn,Uttara Ashadha,False
2023-11-02 12:10:00-04:00,360.95,361.37,357.227,361.19,80653,2023-11-02 16:10:00+00:00,Moon,253.8247774625586,Sagittarius,Purva Ashadha,8,75.86887674007058,Gemini,Ardra,2,True,True,230.0757693550505,268.6982693550505,6,False,0.01947157070344474,180.01947157070344,False,195.97149334515592,False,Libra,Swati,False,Ardra,204.32929455019752,False,Libra,Vishakha,149.85409084751376,False,Leo,Uttara Phalguni,200.71788472771456,False,Libra,Vishakha,16.581279333867187,False,Aries,Bharani,306.51588520578485,False,Aquarius,Dhanishta,27.517796878271298,False,Aries,Krittika,331.2002829264498,False,Pisces,Purva Bhadrapada,274.01670613496816,False,Capricorn,Uttara Ashadha,False
2023-11-14 13:30:00-05:00,378.34,383.8,377.0,383.09,1545187,2023-11-14 18:30:00+00:00,Sun,313.97015545025187,Aquarius,Shatabhisha,10,224.9488363337396,Scorpio,Anuradha,7,True,True,242.12317519988335,280.74567519988335,11,False,359.3788775841854,179.37887758418537,False,208.11794029701574,False,Libra,Vishakha,False,Anuradha,222.74911316582148,False,Scorpio,Anuradha,163.02712800753872,False,Virgo,Hasta,209.16763820963428,False,Libra,Vishakha,14.964249124739304,False,Aries,Bharani,306.60886714533495,False,Aquarius,Dhanishta,27.01885988918321,False,Aries,Krittika,331.02036219525206,False,Pisces,Purva Bhadrapada,274.18275371941303,False,Capricorn,Uttara Ashadha,False
2023-12-21 14:25:00-05:00,406.97,407.16,403.08,407.08,181211,2023-12-21 19:25:00+00:00,Sun,33.46220370478762,Taurus,Krittika,12,1.7712279418743506,Aries,Ashwini,11,True,True,279.6223041661188,318.2448041661188,2,False,357.41756413579617,177.41756413579617,False,245.65893362557415,False,Sagittarius,Mula,False,Ashwini,247.9970331257167,False,Sagittarius,Mula,206.27758858372155,False,Libra,Vishakha,235.79201651607133,False,Scorpio,Jyeshtha,11.730712363661091,False,Aries,Ashwini,308.4035050740478,True,Aquarius,Shatabhisha,25.64333858790333,False,Aries,Bharani,330.9563105347687,False,Pisces,Purva Bhadrapada,275.0504996979124,False,Capricorn,Uttara Ashadha,True
2023-12-21 21:30:00-05:00,407.83,407.85,403.08,407.81,43157,2023-12-22 02:30:00+00:00,Sun,127.4585380675112,Leo,Magha,3,5.809463414176193,Aries,Ashwini,11,True,False,280.64045707454176,319.26295707454176,2,False,357.4019354076521,177.4019354076521,False,245.95942912494337,False,Sagittarius,Mula,False,Ashwini,247.59538014050565,False,Sagittarius,Mula,206.6330447051547,False,Libra,Vishakha,236.0085811080445,False,Scorpio,Jyeshtha,11.721361321243855,False,Aries,Ashwini,308.4260060935073,True,Aquarius,Shatabhisha,25.634838169941915,False,Aries,Bharani,330.9589518109247,False,Pisces,Purva Bhadrapada,275.0590946024742,False,Capricorn,Uttara Ashadha,True
2024-01-02 13:00:00-05:00,408.41,410.0,404.84,405.1,75278,2024-01-02 18:00:00+00:00,Mars,20.919545529106145,Aries,Bharani,12,152.66012128084682,Virgo,Uttara Phalguni,4,True,True,291.84555039498724,330.46805039498724,7,False,356.7852441818251,176.78524418182508,False,257.82233020587523,False,Sagittarius,Purva Ashadha,False,Uttara Phalguni,238.21010604065765,False,Scorpio,Jyeshtha,220.74180897890793,False,Scorpio,Anuradha,244.60699693784557,False,Sagittarius,Mula,11.593064186421024,False,Aries,Ashwini,309.40008978741037,False,Aquarius,Shatabhisha,25.3467296160754,False,Aries,Bharani,331.10245571823714,False,Pisces,Purva Bhadrapada,275.4121589568647,False,Capricorn,Uttara Ashadha,False
2024-01-02 13:05:00-05:00,409.48,409.88,404.93,405.13,30192,2024-01-02 18:05:00+00:00,Mars,22.66448269765347,Aries,Bharani,12,152.70113924041758,Virgo,Uttara Phalguni,4,False,False,291.84555039498724,330.46805039498724,7,False,356.7850603144351,176.7850603144351,False,257.8258688516423,False,Sagittarius,Purva Ashadha,False,Uttara Phalguni,238.21042947821206,False,Scorpio,Jyeshtha,220.74603711046888,False,Scorpio,Anuradha,244.60957591995071,False,Sagittarius,Mula,11.593095887889618,False,Aries,Ashwini,309.40040375733554,False,Aquarius,Shatabhisha,25.346658102525637,False,Aries,Bharani,331.1025095138417,False,Pisces,Purva Bhadrapada,275.4122675045675,False,Capricorn,Uttara Ashadha,False
2024-01-11 13:30:00-05:00,410.96,411.36,407.6,408.95,768208,2024-01-11 18:30:00+00:00,Jupiter,41.723617529541826,Taurus,Rohini,1,270.75228449678485,Capricorn,Uttara Ashadha,8,True,True,301.0200633389044,339.6425633389044,10,False,356.3075567027854,176.3075567027854,False,267.01815421781527,False,Sagittarius,Uttara Ashadha,False,Uttara Ashadha,243.59449189267093,False,Sagittarius,Mula,231.76101454414012,False,Scorpio,Jyeshtha,251.33772078029756,False,Sagittarius,Mula,11.815728940451429,False,Aries,Ashwini,310.2590166020079,False,Aquarius,Shatabhisha,25.193154028502143,False,Aries,Bharani,331.2640873337594,False,Pisces,Purva Bhadrapada,275.699318416636,False,Capricorn,Uttara Ashadha,False
2024-01-17 13:00:00-05:00,407.8086,409.213,406.08,407.49,88890,2024-01-17 18:00:00+00:00,Mercury,39.86360828138994,Taurus,Krittika,1,357.8495599170111,Pisces,Revati,11,False,True,307.13385197102076,345.75635197102076,1,False,355.990937057325,175.99093705732503,False,273.1104398390831,False,Capricorn,Uttara Ashadha,False,Revati,250.1813291760049,False,Sagittarius,Mula,239.09399319317492,False,Scorpio,Jyeshtha,255.82966131375343,False,Sagittarius,Purva Ashadha,12.114792953866043,False,Aries,Ashwini,310.8712354446983,False,Aquarius,Shatabhisha,25.12816180669418,False,Aries,Bharani,331.39385396702244,False,Pisces,Purva Bhadrapada,275.89303648143056,False,Capricorn,Uttara Ashadha,False
2024-01-18 13:00:00-05:00,410.3802,411.1,406.86,410.86,109083,2024-01-18 18:00:00+00:00,Jupiter,41.00886585040844,Taurus,Rohini,1,11.566865785684364,Aries,Ashwini,12,False,True,308.152121329667,346.774621329667,1,False,355.937983249025,175.93798324902502,False,274.1286542331281,False,Capricorn,Uttara Ashadha,False,Ashwini,251.4091630311437,False,Sagittarius,Mula,240.32214069030067,False,Sagittarius,Mula,256.58310611958706,False,Sagittarius,Purva Ashadha,12.176223721368011,False,Aries,Ashwini,310.97658216201455,False,Aquarius,Shatabhisha,25.120266896023736,False,Aries,Bharani,331.41721754894854,False,Pisces,Purva Bhadrapada,275.92554164450564,False,Capricorn,Uttara Ashadha,False
2024-01-19 21:00:00-05:00,421.22,421.69,418.134,421.66,1295605,2024-01-20 02:00:00+00:00,Mercury,144.0673206121717,Leo,Purva Phalguni,4,29.431572589457616,Aries,Krittika,12,True,False,310.1879916519621,348.8104916519621,2,False,355.86737817129165,175.86737817129165,False,275.4859266593345,False,Capricorn,Uttara Ashadha,False,Krittika,253.08871837083166,False,Sagittarius,Mula,241.96040627006641,False,Sagittarius,Mula,257.5886745352865,False,Sagittarius,Purva Ashadha,12.263122065316175,False,Aries,Ashwini,311.1182969112755,False,Aquarius,Shatabhisha,25.111105984206354,False,Aries,Bharani,331.44910722181373,False,Pisces,Purva Bhadrapada,275.96891132539815,False,Capricorn,Uttara Ashadha,False
2024-01-22 13:10:00-05:00,424.09,424.09,420.865,424.06,29364,2024-01-22 18:10:00+00:00,Moon,48.19435482405797,Taurus,Rohini,1,64.05513681711346,Gemini,Mrigashirsha,1,True,True,312.22294406871714,350.84544406871714,3,False,355.72580028104517,175.72580028104517,False,278.2063109126496,True,Capricorn,Uttara Ashadha,False,Mrigashirsha,256.5833849212732,False,Sagittarius,Purva Ashadha,245.24792105850975,False,Sagittarius,Mula,259.6083820980863,False,Sagittarius,Purva Ashadha,12.454269098721255,False,Aries,Ashwini,311.406582980529,False,Aquarius,Shatabhisha,25.09744078117034,False,Aries,Bharani,331.5155200146394,False,Pisces,Purva Bhadrapada,276.0559247594624,False,Capricorn,Uttara Ashadha,True
2024-01-24 13:00:00-05:00,426.25,427.09,423.797,425.4,126661,2024-01-24 18:00:00+00:00,Mercury,47.61697940020194,Taurus,Rohini,1,89.01687898214065,Gemini,Punarvasu,2,False,True,314.25695314122305,352.87945314122305,4,False,355.620260399225,175.620260399225,False,280.23313741009576,False,Capricorn,Shravana,False,Punarvasu,259.282873329792,False,Sagittarius,Purva Ashadha,247.7006368324316,False,Sagittarius,Mula,261.11682985148985,False,Sagittarius,Purva Ashadha,12.6111026952807,False,Aries,Ashwini,311.6248374968592,False,Aquarius,Shatabhisha,25.091306999347992,False,Aries,Bharani,331.5670631685835,False,Pisces,Purva Bhadrapada,276.1207398460851,False,Capricorn,Uttara Ashadha,False
2024-01-24 21:10:00-05:00,424.91,427.8713,424.53,425.16,415987,2024-01-25 02:10:00+00:00,Moon,149.96062992531188,Leo,Uttara Phalguni,4,93.21303198919152,Cancer,Punarvasu,2,True,False,315.2736014485685,353.8961014485685,4,False,355.6022413950118,175.6022413950118,False,280.57908663691285,False,Capricorn,Shravana,False,Punarvasu,259.75093509808323,False,Sagittarius,Purva Ashadha,248.11955820148808,False,Sagittarius,Mula,261.3746094696682,False,Sagittarius,Purva Ashadha,12.639080178947594,False,Aries,Ashwini,311.6623706339652,False,Aquarius,Shatabhisha,25.09060323109766,False,Aries,Bharani,331.57602928127034,False,Pisces,Purva Bhadrapada,276.1317917181566,False,Capricorn,Uttara Ashadha,False
2024-01-26 13:05:00-05:00,424.81,426.669,422.31,425.06,27767,2024-01-26 18:05:00+00:00,Venus,51.045852124736186,Taurus,Rohini,1,113.46372735136018,Cancer,Ashlesha,3,True,True,316.29001485244424,354.91251485244425,4,False,355.514168915235,175.51416891523502,False,282.26961057594707,False,Capricorn,Shravana,False,Ashlesha,262.06654159992723,False,Sagittarius,Purva Ashadha,250.16781296452046,False,Sagittarius,Mula,262.6355720072949,False,Sagittarius,Purva Ashadha,12.780795576409936,False,Aries,Ashwini,311.8469100656403,False,Aquarius,Shatabhisha,25.088600896076933,False,Aries,Bharani,331.62052966166954,False,Pisces,Purva Bhadrapada,276.18572607053574,False,Capricorn,Uttara Ashadha,False
2024-01-30 22:30:00-05:00,421.16,425.3,421.08,421.24,132914,2024-01-31 03:30:00+00:00,Venus,170.5549554032975,Virgo,Hasta,5,165.5546109470964,Virgo,Hasta,5,True,True,321.3687340008958,359.9912340008958,6,False,355.2815766669729,175.2815766669729,False,286.731166467328,False,Capricorn,Shravana,False,Hasta,268.3835161539143,False,Sagittarius,Uttara Ashadha,255.58219881478493,False,Sagittarius,Purva Ashadha,265.97362275209366,False,Sagittarius,Purva Ashadha,13.193920464197952,False,Aries,Ashwini,312.34245405857973,False,Aquarius,Shatabhisha,25.09484428948347,False,Aries,Bharani,331.7432977289204,False,Pisces,Purva Bhadrapada,276.3273031451741,False,Capricorn,Uttara Ashadha,False
2024-01-31 13:00:00-05:00,420.63,424.982,419.6296,421.45,101804,2024-01-31 18:00:00+00:00,Mercury,54.820248352535486,Taurus,Mrigashirsha,1,172.71686898117167,Virgo,Hasta,5,True,False,321.3687340008958,359.9912340008958,6,False,355.249583741125,175.24958374112498,False,287.34453091585124,False,Capricorn,Shravana,False,Hasta,269.2735416998363,False,Sagittarius,Uttara Ashadha,256.32749908676817,False,Sagittarius,Purva Ashadha,266.43367241174064,False,Sagittarius,Purva Ashadha,13.255072124829816,False,Aries,Ashwini,312.4114964132099,False,Aquarius,Shatabhisha,25.097025915429285,False,Aries,Bharani,331.7607698070771,False,Pisces,Purva Bhadrapada,276.34666607509564,False,Capricorn,Uttara Ashadha,False
2024-02-01 21:20:00-05:00,421.88,425.31,421.88,425.17,244060,2024-02-02 02:20:00+00:00,Mars,158.20828963567888,Virgo,Uttara Phalguni,4,188.88609213595933,Libra,Swati,6,True,True,323.3987534863126,2.0212534863126166,7,False,355.1782431938319,175.17824319383192,False,288.7119954466442,False,Capricorn,Shravana,True,Swati,271.27566145808885,False,Capricorn,Uttara Ashadha,257.9898926848747,False,Sagittarius,Purva Ashadha,267.4603145780562,False,Sagittarius,Uttara Ashadha,13.395134930876665,False,Aries,Bharani,312.56618208438886,False,Aquarius,Shatabhisha,25.103056891673695,False,Aries,Bharani,331.80023496656275,False,Pisces,Purva Bhadrapada,276.3897386218638,False,Capricorn,Uttara Ashadha,True
2024-02-01 22:55:00-05:00,425.54,425.8,416.97,425.8,269928,2024-02-02 03:55:00+00:00,Sun,177.0601463229898,Virgo,Chitra,5,189.68767143646275,Libra,Swati,6,True,False,323.3987534863126,2.0212534863126166,7,False,355.17474971342324,175.17474971342324,False,288.77894945398094,False,Capricorn,Shravana,False,Swati,271.3743160679418,False,Capricorn,Uttara Ashadha,258.0713145313433,False,Sagittarius,Purva Ashadha,267.51061602125696,False,Sagittarius,Uttara Ashadha,13.402124192765648,False,Aries,Bharani,312.57378231495494,False,Aquarius,Shatabhisha,25.10339372148745,False,Aries,Bharani,331.80218535249514,False,Pisces,Purva Bhadrapada,276.3918440339564,False,Capricorn,Uttara Ashadha,False
2024-02-02 13:00:00-05:00,426.5,427.05,421.564,426.79,112705,2024-02-02 18:00:00+00:00,Sun,56.79150955314893,Taurus,Mrigashirsha,1,196.8692698935343,Libra,Swati,6,True,False,323.3987534863126,2.0212534863126166,7,False,355.143676124525,175.14367612452497,False,289.3744487418702,False,Capricorn,Shravana,False,Swati,272.25431807550217,False,Capricorn,Uttara Ashadha,258.7956045564401,False,Sagittarius,Purva Ashadha,267.9581475251663,False,Sagittarius,Uttara Ashadha,13.464824923976543,False,Aries,Bharani,312.641486904479,False,Aquarius,Shatabhisha,25.106560719122008,False,Aries,Bharani,331.8196063203294,False,Pisces,Purva Bhadrapada,276.410554965472,False,Capricorn,Uttara Ashadha,False
